NORAD ID,REFERENCE ALTITUDE EPOCH,REFERENCE ALTITUDE (KM),REFERENCE TLE 1,REFERENCE TLE 2,PREDICTION EPOCH,PREDICTION ALTITUDE (KM),LAST TLE LINE 1,LAST TLE LINE 2,ESTIMATED REENTRY EPOCH,ESTIMATED REENTRY ALTITUDE (KM),MIN DST
45688,2025-02-14 14:00:02+00:00,281,1 45688U 20035AH  25045.58335648  .00419867  83484-4  94688-3 0  9993,2 45688  53.0567 201.4560 0006460 303.7417  69.3715 15.97080530  5912,2025-03-13 19:00:02+00:00,99.8988515625,1 45688U 20035AH  25061.57211343  .11786900  12454-4  69872-3 0  9998,2 45688  53.0464 117.7483 0002904  12.2568 149.0371 16.41661657264779"}],2025-03-03 15:43:51+00:00,94.392921875,-66.0
46364,2025-02-20 14:00:01+00:00,279,1 46364U 20062AR  25051.58334491  .00722486  24039-3  15909-2 0  9999,2 46364  53.0375 192.1634 0004096 328.7621  48.9045 15.97514883  6043,2025-03-08 09:00:01+00:00,99.9582109375,1 46364U 20062AR  25061.72529284  .14883987  12473-4  89232-3 0  9992,2 46364  53.0255 138.9989 0005271 320.3816 180.5595 16.41526069249840"}],2025-03-03 12:24:25+00:00,97.3342265625,-66.0
47885,2025-02-20 22:00:02+00:00,281,1 47885U 21021AB  25051.91668981  .00654100  19369-3  15185-2 0  9998,2 47885  53.0445 163.5124 0003856 356.5862  19.2344 15.96555671  6025,2025-03-10 15:00:02+00:00,97.962875,1 47885U 21021AB  25062.61827535  .16953108  12537-4  61176-3 0  9999,2 47885  53.0333 107.4292 0003705  25.5943 111.3039 16.44262142220193,2025-03-04 06:50:19+00:00,93.8636328125,-66.0
47865,2025-02-23 06:00:03+00:00,280,1 47865U 21021F   25054.25003472  .00874776  37633-3  16211-2 0  9992,2 47865  53.0297 134.3977 0005521  27.1193 169.5170 16.00569767219095,2025-03-07 18:00:03+00:00,99.6070703125,1 47865U 21021F   25062.54232787  .14327845  12464-4  80584-3 0  9992,2 47865  53.0195  90.6950 0002655  13.0028 125.3504 16.42070328220430,2025-03-04 08:00:57+00:00,98.66053125,-66.0
47977,2025-02-21 14:00:03+00:00,282,1 47977U 21024A   25052.58336806  .00870020  35473-3  19257-2 0  9994,2 47977  53.0366 202.1022 0003973 281.3896 256.1742 15.97438620  6061,2025-03-06 18:00:03+00:00,97.21271875,1 47977U 21024A   25062.43595019  .25048933  12666-4  33713-3 0  9993,2 47977  53.0215 150.3884 0003129 343.3128 103.7375 16.49116388218824"}],2025-03-03 19:27:46+00:00,90.8239453125,-66.0
47665,2025-02-24 14:00:01+00:00,279,1 47665U 21012AX  25055.58334491  .01455804  11608-2  30181-2 0  9998,2 47665  53.0439 265.4213 0004223 274.6243 241.6441 15.98795081  6030,2025-03-04 07:00:01+00:00,95.9297109375,1 47665U 21012AX  25062.89214405  .16084610  12436-4  94194-3 0  9998,2 47665  53.0358 226.9749 0004863 288.6888 192.0279 16.41718370224479"}],2025-03-04 16:24:41+00:00,91.7021171875,-66.0
47177,2025-02-22 22:00:02+00:00,279,1 47177U 20088BH  25053.91668981  .00715326  23743-3  15197-2 0  9998,2 47177  53.0369 158.5262 0008961 303.4811  35.1515 15.98094253  6076,2025-03-10 17:00:02+00:00,98.0716875,1 47177U 20088BH  25064.04245257  .21934837  12671-4  46944-3 0  9998,2 47177  53.0150 105.2887 0009893 326.0555 111.3872 16.45997355237197"}],2025-03-05 13:01:08+00:00,90.2694765625,-66.0
46671,2025-02-27 05:41:07+00:00,279,1 46671U 20073B   25058.23688752  .01026922  53561-3  18859-2 0  9995,2 46671  53.0362  93.7888 0009691   0.3582 123.3192 16.00693029241487,2025-03-09 23:41:07+00:00,95.1880078125,1 46671U 20073B   25066.35996367  .09992907  12342-4  79435-3 0  9995,2 46671  53.0246  51.0076 0000269 248.9460 267.9907 16.39316416242799"}],2025-03-08 16:38:21+00:00,97.45096875,-66.0
47912,2025-02-25 20:00:02+00:00,282,1 47912U 21021BE  25056.83335648  .00803668  30530-3  16532-2 0  9991,2 47912  53.0396 121.2014 0008226  24.0369  66.8708 15.98689461219468,2025-03-11 18:00:02+00:00,99.5636796875,1 47912U 21021BE  25065.58816177  .06195965  12130-4  11365-2 0  9990,2 47912  53.0275  75.2875 0001081  93.6208   7.9606 16.31596776220877"}],2025-03-09 10:06:57+00:00,94.2793984375,-66.0
47586,2025-02-26 14:00:03+00:00,279,1 47586U 21009AQ  25057.58336806  .01325320  95754-3  24852-2 0  9992,2 47586  53.0414 254.4589 0001234 266.5805 200.6993 16.00526786  6026,2025-03-06 21:00:03+00:00,96.66690625,1 47586U 21009AQ  25065.94576595  .08211538  12309-4  10275-2 0  9994,2 47586  53.0291 210.4249 0008076 311.1288 141.3368 16.35187487226274"}],2025-03-08 18:41:54+00:00,98.109734375,-66.0
45678,2025-02-24 06:00:02+00:00,280,1 45678U 20035X   25055.25002315  .00475204  10813-3  93320-3 0  9993,2 45678  53.0428 283.9004 0002020 252.7210  84.0560 15.99572732261869,2025-03-19 16:00:02+00:00,98.072640625,1 45678U 20035X   25066.04191178  .15450896  12551-4  27272-3 0  9999,2 45678  53.0245 226.9232 0008039 264.8162 200.3678 16.47205010263605"}],2025-03-07 17:00:21+00:00,93.8876875,-66.0
47996,2025-02-24 06:00:02+00:00,280,1 47996U 21024V   25055.25002315  .00673946  21163-3  13977-2 0  9999,2 47996  53.0330  61.7614 0003393 107.4906  11.5466 15.98590738219438,2025-03-12 23:00:02+00:00,99.6005546875,1 47996U 21024V   25065.91367100  .18361780  12438-4  42362-3 0  9995,2 47996  53.0106   5.6822 0006415 212.0624 258.3073 16.46011684221154"}],2025-03-07 11:55:41+00:00,93.324421875,-66.0
53818,2025-02-28 22:00:02+00:00,283,1 53818U 22114A   25059.91668981  .01316764  88144-3  30620-2 0  9993,2 53818  53.1922  97.6496 0009139  25.6447  33.3332 15.96597403  5944,2025-03-09 16:00:02+00:00,95.256328125,1 53818U 22114A   25067.12065444  .24259016  12321-4  22326-2 0  9990,2 53818  53.1738  60.0651 0002075  44.8621   2.1344 16.38065316138220"}],2025-03-08 17:53:45+00:00,89.21440625,-69.0
46779,2025-02-25 14:00:01+00:00,283,1 46779U 20074AS  25056.58334491  .00830410  31824-3  18953-2 0  9996,2 46779  53.0407 165.8774 0010252 312.6622  80.3661 15.96789410  5700,2025-03-11 11:00:01+00:00,96.7943125,1 46779U 20074AS  25067.14210201  .29840573  12649-4  34371-3 0  9992,2 46779  53.0216 110.4417 0002112 281.0628 176.0021 16.50058143241932"}],2025-03-08 10:24:38+00:00,94.5831171875,-66.0
56390,2025-02-22 06:00:02+00:00,280,1 56390U 23061S   25053.25002315  .00507178  11624-3  10548-2 0  9993,2 56390  42.9950  52.7454 0004019 135.7585 322.0404 15.98260086100404,2025-03-16 15:00:02+00:00,95.3026875,1 56390U 23061S   25067.15737433  .05655105  91335-5  85848-3 0  9997,2 56390  42.9857 324.0195 0010370 257.9749 234.0594 16.33034715102652"}],2025-03-10 19:46:37+00:00,95.48428125,-66.0
58802,2025-03-08 08:44:15+00:00,285,1 58802U 24012R   25067.36405759  .02886762  64318-2  90334-2 0  9995,2 58802  43.0015  27.8918 0022640 175.0395 323.2936 15.91710079 65747,2025-03-12 07:44:15+00:00,95.46628125,1 58802U 24012R   25069.23500069  .13308033  87058-5  68242-2 0  9997,2 58802  42.9838  16.0594 0013892 209.3843 293.6832 16.19244584 66049"}],2025-03-11 20:38:24+00:00,90.4397890625,-70.0
47554,2025-02-28 11:14:29+00:00,278,1 47554U 21009G   25059.46839164  .01049742  55517-3  20245-2 0  9997,2 47554  53.0422 231.3090 0007079 260.6699 127.6136 15.99892146225416,2025-03-10 23:14:29+00:00,99.7586875,1 47554U 21009G   25068.59415453  .12363957  12436-4  87064-3 0  9998,2 47554  53.0321 183.3129 0007547 302.8094 158.4593 16.40181792226898"}],2025-03-10 15:15:35+00:00,96.16625,-66.0
53223,2025-02-27 04:02:17+00:00,280,1 53223U 22084AL  25058.16825275  .01881371  23480-2  36228-2 0  9998,2 53223  97.6429 125.2160 0002397 146.3206 269.1253 16.01055582143216,,,1 53223U 22084AL  25069.09491389  .42483655  27498-5  16355-2 0  9990,2 53223  97.6292 137.8931 0016142 311.7883  87.6554 16.42302014144983"}],2025-03-10 09:16:41+00:00,95.308375,-66.0
56771,2025-02-25 16:18:39+00:00,280,1 56771U 23078E   25056.67961380  .01795009  21182-2  31907-2 0  9993,2 56771  70.0031 165.1753 0006141 262.9723 215.1855 16.02149854 97698,2025-03-03 12:18:39+00:00,98.35796875,1 56771U 23078E   25068.69894064  .16481208  44904-5  27271-3 0  9991,2 56771  69.9755 129.0505 0007749 254.3157 255.2858 16.47708447 99635"}],2025-03-10 08:46:28+00:00,88.5429765625,-66.0
47155,2025-03-02 16:18:17+00:00,276,1 47155U 20088AK  25061.67936438  .00599611  17354-3  10663-2 0  9992,2 47155  53.0299 127.7410 0007903 353.5440 154.2880 16.01223905236623,2025-03-20 18:18:17+00:00,97.7509375,1 47155U 20088AK  25070.54235273  .05959126  12131-4  11671-2 0  9992,2 47155  53.0140  81.1942 0001486  43.3463  50.1706 16.30922686238054"}],2025-03-14 12:00:59+00:00,97.5068125,-70.0
47892,2025-03-01 12:00:02+00:00,280,1 47892U 21021AJ  25060.50002315  .01249283  80811-3  25931-2 0  9997,2 47892  53.0402  70.1482 0000621  35.8529  12.9323 15.98704579  5829,2025-03-10 11:00:02+00:00,96.9360234375,1 47892U 21021AJ  25070.31524757  .14105083  12414-4  78350-3 0  9998,2 47892  53.0338  18.5823 0003731 263.3236 223.7816 16.42149246222138"}],2025-03-12 03:33:57+00:00,98.9951171875,-70.0
55929,2025-02-27 10:01:04+00:00,280,1 55929U 23037R   25058.41741225  .01388298  11090-2  24104-2 0  9996,2 55929  69.9910 155.2315 0006646 187.1543 242.9061 16.02281758107999,2025-03-07 03:01:04+00:00,97.933609375,1 55929U 23037R   25070.69172544  .15255062  44872-5  27346-3 0  9998,2 55929  69.9688 118.3608 0008209 251.8188 228.4522 16.47213240109978"}],2025-03-12 09:36:05+00:00,97.688984375,-66.0
47660,2025-02-28 04:00:01+00:00,285,1 47660U 21012AS  25059.16667824  .00791675  28956-3  17722-2 0  9999,2 47660  53.0401 149.4907 0004067   8.4370  54.8273 15.97223592225273,2025-03-14 17:00:01+00:00,97.78815625,1 47660U 21012AS  25071.15485541  .21859415  12474-4  54430-3 0  9993,2 47660  53.0194  86.6745 0004616 229.4760 208.5293 16.45836618227200"}],2025-03-12 15:43:00+00:00,95.263296875,-66.0
45546,2025-02-26 22:00:01+00:00,279,1 45546U 20025R   25057.91667824  .00589014  16439-3  11351-2 0  9991,2 45546  53.0488 326.6806 0000995 147.2403 281.4337 15.99896308  6023,2025-03-17 21:00:01+00:00,94.98571875,1 45546U 20025R   25071.57005896  .14475558  12580-4  42090-3 0  9995,2 45546  53.0300 254.9532 0007781 310.6835 157.9926 16.44748846270141"}],2025-03-13 08:40:53+00:00,89.9373125,-66.0
47917,2025-03-02 19:18:44+00:00,281,1 47917U 21021BK  25061.80467125  .00587710  15663-3  13569-2 0  9999,2 47917  53.0326 101.0492 0006550  42.5322 317.6212 15.96629036220227,2025-03-22 10:18:44+00:00,99.0453828125,1 47917U 21021BK  25073.43598469  .20991759  12527-4  54830-3 0  9995,2 47917  53.0157  40.1262 0002558 272.3152 180.7226 16.45826679222093"}],2025-03-14 22:27:49+00:00,98.7395,-70.0
47578,2025-03-02 14:22:16+00:00,281,1 47578U 21009AG  25061.59879914  .00620341  17304-3  14752-2 0  9994,2 47578  53.0427 209.5160 0008125 330.1371  29.9193 15.96065985225300,2025-03-21 13:22:16+00:00,99.16659375,1 47578U 21009AG  25073.17306491  .12004417  12414-4  84137-3 0  9992,2 47578  53.0248 148.9760 0004307 306.5427 141.7907 16.40308302227761"}],2025-03-15 05:09:13+00:00,96.6858203125,-70.0
53427,2025-03-05 22:00:02+00:00,281,1 53427U 22097AR  25064.91668981  .00407418  79944-4  87648-3 0  9993,2 53427  53.2104 299.8968 0004097 249.0900 125.2071 15.97961677  6083,2025-04-02 16:00:02+00:00,98.786375,1 53427U 22097AR  25072.77417485  .20788261  12145-4  36584-2 0  9999,2 53427  53.2065 259.1041 0007707 278.3785 185.3028 16.31909229144173"}],2025-03-14 13:34:49+00:00,99.2182109375,-70.0
47403,2025-03-06 14:00:01+00:00,284,1 47403U 21005BG  25065.58334491  .01482056  11829-2  33174-2 0  9990,2 47403  53.0434 217.5241 0000301  32.6608  18.3566 15.97442650  5883,2025-03-14 06:00:01+00:00,96.1030078125,1 47403U 21005BG  25074.15123093  .08400744  12372-4  85139-3 0  9993,2 47403  53.0277 172.5831 0005312 357.0099  70.8852 16.37170197230349"}],2025-03-16 20:37:46+00:00,94.6811484375,-70.0
47600,2025-03-04 11:21:49+00:00,280,1 47600U 21009BE  25063.47348007  .00762242  26426-3  17794-2 0  9994,2 47600  53.0443 181.2765 0011068 315.3802  44.6334 15.96354735225872,2025-03-19 21:21:49+00:00,93.322921875,1 47600U 21009BE  25074.23292738  .35369686  12684-4  38547-3 0  9994,2 47600  53.0212 124.8610 0003224 313.9277 161.3685 16.50298686228213"}],2025-03-15 11:35:25+00:00,91.142765625,-70.0
55759,2025-03-03 03:35:37+00:00,280,1 55759U 23028U   25062.14973696  .01611565  14915-2  34772-2 0  9998,2 55759  69.9968  72.2568 0002924 268.4413  91.6463 15.98606106111065,2025-03-10 00:35:37+00:00,99.265171875,1 55759U 23028U   25073.89378831  .04457374  42992-5  98664-3 0  9991,2 55759  69.9866  37.1601 0007969 215.6316 203.0991 16.30060619112965"}],2025-03-18 23:27:03+00:00,91.662421875,-70.0
55415,2025-02-28 14:00:02+00:00,281,1 55415U 23014AA  25059.58335648  .00532610  12809-3  10395-2 0  9993,2 55415  69.9946 296.5580 0007117 252.2109 319.5885 16.00004452114857,2025-03-21 07:00:02+00:00,99.7772109375,1 55415U 23014AA  25075.02602373  .15767756  44710-5  25644-3 0  9991,2 55415  69.9751 250.3693 0009471 267.8066 233.9882 16.47630382117344"}],2025-03-16 16:37:28+00:00,94.177140625,-66.0
59251,2025-03-01 14:00:02+00:00,288,1 59251U 24049W   25060.58335648  .00548966  12429-3  16411-2 0  9990,2 59251  42.9875  64.8512 0019425 115.8345 349.1715 15.91205237 55738,2025-03-24 03:00:02+00:00,99.4319921875,1 59251U 24049W   25075.77466444  .04999889  90069-5  10070-2 0  9997,2 59251  42.9770 328.7924 0014601 235.8762 172.9286 16.30015967 58177"}],2025-03-20 01:35:31+00:00,98.4117578125,-70.0
44757,2025-03-02 04:33:38+00:00,280,1 44757U 19074AW  25061.19001968  .00520641  12641-3  11005-2 0  9990,2 44757  53.0207 341.1945 0002845 112.8563 247.2766 15.98259367293696,2025-03-23 20:33:38+00:00,99.4689140625,1 44757U 19074AW  25075.06478271  .06374108  12160-4  11270-2 0  9998,2 44757  53.0108 268.5845 0002187 301.9901 152.9561 16.31961354296099"}],2025-03-18 18:33:17+00:00,99.9681015625,-70.0
44920,2025-02-28 22:00:02+00:00,281,1 44920U 20001G   25059.91668981  .00550923  13816-3  12679-2 0  9994,2 44920  53.0320  78.5368 0005310  62.1584 333.0923 15.96703919  5857,2025-03-21 19:00:02+00:00,99.330125,1 44920U 20001G   25075.83811117  .14471204  12477-4  48657-3 0  9992,2 44920  53.0188 355.2377 0006078 267.4293 201.5803 16.44291222288136"}],2025-03-17 13:06:53+00:00,99.8813671875,-69.0
47675,2025-03-09 23:12:11+00:00,278,1 47675U 21012BH  25068.96679691  .00842337  34824-3  15432-2 0  9997,2 47675  53.0449 209.6022 0001005 327.5396 134.7559 16.00794340225218,2025-03-22 21:12:11+00:00,99.64184375,1 47675U 21012BH  25076.66443316  .12451488  12415-4  76590-3 0  9998,2 47675  53.0321 169.0921 0003275 286.5923 245.8878 16.41366921226455"}],2025-03-18 15:56:47+00:00,96.706828125,-70.0
52338,2025-03-15 00:50:03+00:00,280,1 52338U 22045H   25074.03475892  .01576839  14719-2  28740-2 0  9996,2 52338  53.2025 310.7092 0010995 216.1315 248.9904 16.01026879162370,2025-03-21 21:50:03+00:00,95.18571875,1 52338U 22045H   25078.19142481  .09326902  12007-4  20627-2 0  9990,2 52338  53.1866 288.9704 0010852 250.7287 215.3469 16.29450206163046"}],2025-03-21 04:35:39+00:00,94.233921875,-138.0
47138,2025-03-10 12:45:47+00:00,277,1 47138U 20088S   25069.53178846  .01037095  53485-3  20773-2 0  9999,2 47138  53.0419  91.4326 0004493  95.2003  28.8833 15.99252835237880,2025-03-21 07:45:47+00:00,95.4574609375,1 47138U 20088S   25077.96458149  .17668899  12409-4  82420-3 0  9991,2 47138  53.0230  47.1231 0004138 234.4438 232.2592 16.43141014239240"}],2025-03-19 15:09:00+00:00,98.0276015625,-70.0
46793,2025-03-10 12:21:31+00:00,282,1 46793U 20074BG  25069.51493955  .00735245  25265-3  15278-2 0  9999,2 46793  53.0431 113.1809 0010102  37.1096 112.3145 15.98468681242067,2025-03-25 19:21:31+00:00,99.463796875,1 46793U 20074BG  25078.93611640  .23551134  12481-4  44975-3 0  9990,2 46793  53.0188  63.6869 0004773 172.6783 287.0840 16.47124266243589"}],2025-03-20 08:28:00+00:00,99.62421875,-70.0
46589,2025-03-11 14:53:43+00:00,280,1 46589U 20070BK  25070.62064209  .00757902  27467-3  14585-2 0  9998,2 46589  53.0321 289.5807 0007277 228.7440 166.8708 15.99873682245866,2025-03-26 05:53:43+00:00,98.4706640625,1 46589U 20070BK  25078.94443245  .19770125  12497-4  47800-3 0  9999,2 46589  53.0189 245.7734 0007487 259.3028 239.2483 16.45663399247205"}],2025-03-20 11:39:59+00:00,95.277453125,-70.0
45550,2025-03-07 22:00:02+00:00,280,1 45550U 20025V   25066.91668981  .00493873  11565-3  99039-3 0  9993,2 45550  53.0413 271.4624 0006462 234.6542 141.2250 15.99163079269638,2025-03-30 12:00:02+00:00,99.7582734375,1 45550U 20025V   25080.20672096  .05069048  12546-4  19771-3 0  9997,2 45550  53.0231 201.7313 0007779 338.1459  90.1412 16.43430149271782"}],2025-03-23 10:57:41+00:00,93.028125,-70.0
55412,2025-03-11 08:14:14+00:00,281,1 55412U 23014X   25070.34321412  .01707257  18331-2  31331-2 0  9991,2 55412  69.9944 270.1278 0004832 272.1026 148.5715 16.01539081116456,2025-03-17 16:14:14+00:00,90.4203828125,1 55412U 23014X   25081.49534293  .19359212  46357-5  27485-3 0  9993,2 55412  69.9824 236.6307 0004666 220.2166 203.3918 16.48868180118258"}],2025-03-22 23:53:18+00:00,88.0027890625,-70.0
47598,2025-03-12 02:00:02+00:00,280,1 47598U 21009BC  25071.08335648  .00734306  25089-3  15508-2 0  9998,2 47598  53.0421 156.9041 0010729 320.0861  82.6674 15.98166809227495,2025-03-27 16:00:02+00:00,95.2050078125,1 47598U 21009BC  25081.14933155  .21571474  12491-4  51828-3 0  9991,2 47598  53.0213 104.0711 0004366 238.1127 241.4868 16.46033084229119"}],2025-03-22 16:35:02+00:00,91.440203125,-70.0
45771,2025-03-06 18:00:03+00:00,281,1 45771U 20038AT  25065.75003472  .00532322  12822-3  12674-2 0  9990,2 45771  53.0419   2.7790 0008277 111.8739  40.4361 15.96046719  5974,2025-03-28 18:00:03+00:00,97.7304765625,1 45771U 20038AT  25081.02975487  .31958170  12654-4  39471-3 0  9998,2 45771  53.0190 282.8071 0008084 285.3179 203.0158 16.49182084265507"}],2025-03-22 07:42:51+00:00,96.3638984375,-70.0
44959,2025-03-08 02:22:10+00:00,280,1 44959U 20001AX  25067.09873170  .00410353  79310-4  96912-3 0  9999,2 44959  53.0419 109.1883 0008856  17.0728 343.0596 15.96207900285742,2025-04-05 06:22:10+00:00,99.620015625,1 44959U 20001AX  25081.30697606  .02720224  11914-4  10116-2 0  9997,2 44959  53.0346  35.0984 0002169 136.6370 342.8903 16.23779155288022"}],2025-03-29 18:22:03+00:00,97.7957890625,-70.0
47636,2025-03-16 15:01:45+00:00,276,1 47636U 21012S   25075.62622016  .01124679  67228-3  19116-2 0  9994,2 47636  53.0358 169.3508 0010327 314.2783 190.1611 16.02037377226471,2025-03-26 02:01:45+00:00,98.138,1 47636U 21012S   25082.05512627  .21062461  12571-4  57487-3 0  9993,2 47636  53.0197 135.4573 0005985 307.7036 126.9505 16.45253699227519"}],2025-03-23 13:19:23+00:00,95.11846875,-138.0
45683,2025-03-14 14:44:16+00:00,280,1 45683U 20035AC  25073.61407734  .01902240  24287-2  33657-2 0  9994,2 45683  53.0466 198.9583 0009166 306.5888 147.0100 16.01811890264667,2025-03-20 04:44:16+00:00,90.8903828125,1 45683U 20035AC  25082.21155325  .15653741  12538-4  39256-3 0  9990,2 45683  53.0271 153.5800 0003192 280.9960 130.4255 16.45951773266054"}],2025-03-23 20:04:38+00:00,98.7157109375,-138.0
48403,2025-03-15 00:54:24+00:00,285,1 48403U 21038BC  25074.03777247  .00783384  28537-3  17051-2 0  9995,2 48403  53.0524 141.4665 0000795  60.5158   6.8146 15.97745798213882,2025-03-29 13:54:24+00:00,98.0659453125,1 48403U 21038BC  25083.29751604  .09974799  12297-4  99967-3 0  9997,2 48403  53.0368  92.9314 0002283 284.4181 196.4343 16.37317342215383"}],2025-03-25 18:08:25+00:00,94.167953125,-138.0
46756,2025-03-17 12:55:04+00:00,277,1 46756U 20074T   25076.53823995  .00869275  36499-3  17124-2 0  9993,2 46756  53.0375  81.2980 0008294  50.7911  94.7254 15.99462575243471,2025-03-30 07:55:04+00:00,98.1631171875,1 46756U 20074T   25083.85108310  .84874051  12507-4  12239-2 0  9990,2 46756  53.0138  42.9240 0008408 144.1187 301.5151 16.48268014244654"}],2025-03-24 23:25:34+00:00,95.5009296875,-138.0
47670,2025-03-17 20:00:02+00:00,280,1 47670U 21012BC  25076.83335648  .00942160  43801-3  18025-2 0  9999,2 47670  53.0428 169.8355 0008361   4.2754  85.6579 15.99987169226470,2025-03-29 14:00:02+00:00,95.6402578125,1 47670U 21012BC  25084.21490936  .21435079  12603-4  57222-3 0  9991,2 47670  53.0275 131.0139 0005803 337.6475 135.0023 16.45378035227666"}],2025-03-25 18:09:28+00:00,94.1054921875,-138.0
47607,2025-03-18 10:19:41+00:00,279,1 47607U 21009BM  25077.43034016  .01250912  85545-3  21645-2 0  9998,2 47607  53.0346 122.4632 0009297 337.7967 131.6254 16.01797786228529,2025-03-26 23:19:41+00:00,96.8605234375,1 47607U 21009BM  25084.05370304  .18765101  12548-4  52924-3 0  9995,2 47607  53.0148  87.5079 0002513 320.0201 142.2026 16.45480461229595"}],2025-03-25 15:17:20+00:00,98.8341171875,-138.0
45184,2025-03-14 22:00:01+00:00,280,1 45184U 20012G   25073.91667824  .00610913  17788-3  11450-2 0  9994,2 45184  53.0325 143.2531 0006705 354.0901 322.1486 16.00335373  6037,2025-04-01 19:00:01+00:00,99.7572265625,1 45184U 20012G   25084.18520723  .05031352  12027-4  12509-2 0  9998,2 45184  53.0185  89.4374 0003499 240.2389 203.4255 16.28370854282685"}],2025-03-28 21:26:42+00:00,98.3958671875,-138.0
57929,2025-03-24 20:25:34+00:00,283,1 57929U 23147S   25083.85108521  .06199742  69050-1  12596-1 0  9990,2 57929  42.9747 340.5520 0023865 232.4512 174.2363 16.02640611 84903,2025-03-26 05:25:34+00:00,81.2450546875,1 57929U 23147S   25084.72045287  .24991881  89410-5  62168-2 0  9997,2 57929  42.9769 334.9994 0015210 241.1782 177.6512 16.27746395 85042"}],2025-03-26 09:17:27+00:00,98.7219765625,-138.0
