NORAD CAT ID,NAME,LAUNCH DATE,REENTRY DATE,DRY MASS (KG),ORBIT,PLNAME
48411,STARLINK-2505,2021-05-04,None,248.0,LLEO/I,Starlink V1.0-L25-59
48412,STARLINK-2581,2021-05-04,None,248.0,LLEO/I,Starlink V1.0-L25-60
48423,YAOGAN-30 X,2021-05-06,None,500.0,LLEO/I,Chuangxin-5 22 xing
48424,YAOGAN-30 Y,2021-05-06,None,500.0,LLEO/I,Chuangxin-5 23 xing
48425,YAOGAN-30 Z,2021-05-06,None,500.0,LLEO/I,Chuangxin-5 24 xing
48426,TIANQI-12,2021-05-06,None,40.0,LLEO/I,Tianqi-12
48428,STARLINK-2461,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-01
48429,STARLINK-2749,2021-05-09,2025-01-10,248.0,LLEO/I,Starlink V1.0-L27-02
48430,STARLINK-2729,2021-05-09,2024-05-15,248.0,LLEO/I,Starlink V1.0-L27-03
48431,STARLINK-2700,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-04
48432,STARLINK-2680,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-05
48433,STARLINK-2699,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-06
48434,STARLINK-2692,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-07
48435,STARLINK-2633,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-08
48436,STARLINK-2639,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-09
48437,STARLINK-2642,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-10
48438,STARLINK-2640,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-11
48439,STARLINK-2583,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-12
48440,STARLINK-2682,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-13
48441,STARLINK-2702,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-14
48442,STARLINK-2644,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-15
48443,STARLINK-2663,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-16
48444,STARLINK-2645,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-17
48445,STARLINK-2634,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-18
48446,STARLINK-2247,2021-05-09,2024-09-14,248.0,LLEO/I,Starlink V1.0-L27-19
48447,STARLINK-2269,2021-05-09,2024-05-16,248.0,LLEO/I,Starlink V1.0-L27-20
48448,STARLINK-2632,2021-05-09,2024-08-13,248.0,LLEO/I,Starlink V1.0-L27-21
48449,STARLINK-2655,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-22
48450,STARLINK-2660,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-23
48451,STARLINK-2652,2021-05-09,2024-08-17,248.0,LLEO/I,Starlink V1.0-L27-24
48452,STARLINK-2703,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-25
48453,STARLINK-2620,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-26
48454,STARLINK-2654,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-27
48455,STARLINK-2497,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-28
48456,STARLINK-2508,2021-05-09,2024-08-13,248.0,LLEO/I,Starlink V1.0-L27-29
48457,STARLINK-2529,2021-05-09,2021-07-28,248.0,LLEO/I,Starlink V1.0-L27-30
48458,STARLINK-2698,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-31
48459,STARLINK-2579,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-32
48460,STARLINK-2582,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-33
48461,STARLINK-2693,2021-05-09,2025-03-27,248.0,LLEO/I,Starlink V1.0-L27-34
48462,STARLINK-2683,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-35
48463,STARLINK-2689,2021-05-09,2025-01-10,248.0,LLEO/I,Starlink V1.0-L27-36
48464,STARLINK-2686,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-37
48465,STARLINK-2681,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-38
48466,STARLINK-2687,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-39
48467,STARLINK-2659,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-40
48468,STARLINK-2685,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-41
48469,STARLINK-2661,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-42
48470,STARLINK-2675,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-43
48471,STARLINK-2684,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-44
48472,STARLINK-2722,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-45
48473,STARLINK-2658,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-46
48474,STARLINK-2697,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-47
48475,STARLINK-2619,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-48
48476,STARLINK-2723,2021-05-09,2024-12-25,248.0,LLEO/I,Starlink V1.0-L27-49
48477,STARLINK-2638,2021-05-09,2021-06-02,248.0,LLEO/I,Starlink V1.0-L27-50
48478,STARLINK-2728,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-51
48479,STARLINK-2755,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-52
48480,STARLINK-2690,2021-05-09,2024-08-16,248.0,LLEO/I,Starlink V1.0-L27-53
48481,STARLINK-2706,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-54
48482,STARLINK-2525,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-55
48483,STARLINK-2531,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-56
48484,STARLINK-2696,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-57
48485,STARLINK-2500,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-58
48486,STARLINK-2496,2021-05-09,2024-08-01,248.0,LLEO/I,Starlink V1.0-L27-59
48487,STARLINK-2494,2021-05-09,None,248.0,LLEO/I,Starlink V1.0-L27-60
48553,STARLINK-2063,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-01
48554,STARLINK-2139,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-02
48555,STARLINK-2145,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-03
48556,STARLINK-2151,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-04
48557,STARLINK-2155,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-05
48558,STARLINK-2166,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-06
48559,STARLINK-2167,2021-05-15,2024-05-24,248.0,LLEO/I,Starlink V1.0-L26-07
48560,STARLINK-2173,2021-05-15,2022-02-04,248.0,LLEO/I,Starlink V1.0-L26-08
48561,STARLINK-2186,2021-05-15,2024-06-26,248.0,LLEO/I,Starlink V1.0-L26-09
48562,STARLINK-2187,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-10
48563,STARLINK-2188,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-11
48564,STARLINK-2190,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-12
48565,STARLINK-2191,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-13
48566,STARLINK-2214,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-14
48567,STARLINK-2215,2021-05-15,2024-05-22,248.0,LLEO/I,Starlink V1.0-L26-15
48568,STARLINK-2217,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-16
48569,STARLINK-2219,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-17
48570,STARLINK-2220,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-18
48571,STARLINK-2221,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-19
48572,STARLINK-2222,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-20
48573,STARLINK-2224,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-21
48574,STARLINK-2225,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-22
48575,STARLINK-2227,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-23
48576,STARLINK-2228,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-24
48577,STARLINK-2231,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-25
48578,STARLINK-2232,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-26
48579,STARLINK-2233,2021-05-15,2024-05-15,248.0,LLEO/I,Starlink V1.0-L26-27
48580,STARLINK-2234,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-28
48581,STARLINK-2235,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-29
48582,STARLINK-2236,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-30
48583,STARLINK-2237,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-31
48584,STARLINK-2238,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-32
48585,STARLINK-2240,2021-05-15,2025-01-01,248.0,LLEO/I,Starlink V1.0-L26-33
48586,STARLINK-2241,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-34
48587,STARLINK-2242,2021-05-15,2025-01-07,248.0,LLEO/I,Starlink V1.0-L26-35
48588,STARLINK-2244,2021-05-15,2025-01-05,248.0,LLEO/I,Starlink V1.0-L26-36
48589,STARLINK-2245,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-37
48590,STARLINK-2246,2021-05-15,2022-04-23,248.0,LLEO/I,Starlink V1.0-L26-38
48591,STARLINK-2248,2021-05-15,2024-05-22,248.0,LLEO/I,Starlink V1.0-L26-39
48592,STARLINK-2249,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-40
48593,STARLINK-2250,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-41
48594,STARLINK-2251,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-42
48595,STARLINK-2252,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-43
48596,STARLINK-2253,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-44
48597,STARLINK-2255,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-45
48598,STARLINK-2256,2021-05-15,2024-05-04,248.0,LLEO/I,Starlink V1.0-L26-46
48599,STARLINK-2274,2021-05-15,2024-05-14,248.0,LLEO/I,Starlink V1.0-L26-47
48600,STARLINK-2275,2021-05-15,2025-05-27,248.0,LLEO/I,Starlink V1.0-L26-48
48601,STARLINK-2276,2021-05-15,2021-08-25,248.0,LLEO/I,Starlink V1.0-L26-49
48602,STARLINK-2713,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-50
48603,STARLINK-2714,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-51
48604,STARLINK-2757,2021-05-15,None,248.0,LLEO/I,Starlink V1.0-L26-52
48605,CAPELLA-6 (WHITNEY),2021-05-15,2024-03-30,90.0,LLEO/I,Whitney 4
48606,TYVAK-0130,2021-05-15,None,11.0,LLEO/I,Tyvak-0130
48618,SBIRS GEO 5 (USA 315),2021-05-18,None,2500.0,GTO,SBIRS GEO SV5
48619,TDO 3 SPACECRAFT,2021-05-18,2022-09-27,20.0,MEO,EZ-3
48620,TDO 4 SPACECRAFT,2021-05-18,2022-09-18,20.0,MEO,EZ-4
48621,HAIYANG 2D,2021-05-19,None,1500.0,LEO/I,Hai Yang 2 hao 04 xing
48626,SPACEBEE-65,2021-01-24,2023-04-08,1500.0,LLEO/S,SpaceBEE 65
48627,SPACEBEE-64,2021-01-24,2023-04-01,1500.0,LLEO/S,SpaceBEE 64
48628,SPACEBEE-66,2021-01-24,2023-04-15,1500.0,LLEO/S,SpaceBEE 66
48629,SPACEBEE-67,2021-01-24,2023-04-19,1500.0,LLEO/S,SpaceBEE 67
48630,SPACEBEE-68,2021-01-24,2023-04-20,1500.0,LLEO/S,SpaceBEE 68
48631,SPACEBEE-69,2021-01-24,2023-04-25,1500.0,LLEO/S,SpaceBEE 69
48632,SPACEBEE-70,2021-01-24,2023-04-26,1500.0,LLEO/S,SpaceBEE 70
48633,SPACEBEE-71,2021-01-24,2023-05-02,1500.0,LLEO/S,SpaceBEE 71
48634,SPACEBEE-72,2021-01-24,2023-05-09,1500.0,LLEO/S,SpaceBEE 72
48635,SPACEBEE-73,2021-01-24,2023-05-16,1500.0,LLEO/S,SpaceBEE 73
48636,SPACEBEE-74,2021-01-24,2023-05-25,1500.0,LLEO/S,SpaceBEE 74
48637,SPACEBEE-75,2021-01-24,2023-06-03,1500.0,LLEO/S,SpaceBEE 75
48638,STARLINK-2758,2021-05-26,2024-05-25,248.0,LLEO/I,Starlink V1.0-L28-01
48639,STARLINK-2739,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-02
48640,STARLINK-2736,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-03
48641,STARLINK-2754,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-04
48642,STARLINK-2646,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-05
48643,STARLINK-2704,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-06
48644,STARLINK-2695,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-07
48645,STARLINK-2733,2021-05-26,2025-03-29,248.0,LLEO/I,Starlink V1.0-L28-08
48646,STARLINK-2732,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-09
48647,STARLINK-2691,2021-05-26,2025-01-28,248.0,LLEO/I,Starlink V1.0-L28-10
48648,STARLINK-2521,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-11
48649,STARLINK-2673,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-12
48650,STARLINK-2672,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-13
48651,STARLINK-2731,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-14
48652,STARLINK-2727,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-15
48653,STARLINK-2720,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-16
48654,STARLINK-2651,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-17
48655,STARLINK-2657,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-18
48656,STARLINK-2701,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-19
48657,STARLINK-2734,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-20
48658,STARLINK-2647,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-21
48659,STARLINK-2717,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-22
48660,STARLINK-2688,2021-05-26,2025-01-07,248.0,LLEO/I,Starlink V1.0-L28-23
48661,STARLINK-2708,2021-05-26,2024-07-21,248.0,LLEO/I,Starlink V1.0-L28-24
48662,STARLINK-2726,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-25
48663,STARLINK-2667,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-26
48664,STARLINK-2709,2021-05-26,2025-03-27,248.0,LLEO/I,Starlink V1.0-L28-27
48665,STARLINK-2653,2021-05-26,2024-05-22,248.0,LLEO/I,Starlink V1.0-L28-28
48666,STARLINK-2666,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-29
48667,STARLINK-2735,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-30
48668,STARLINK-2738,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-31
48669,STARLINK-2707,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-32
48670,STARLINK-2763,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-33
48671,STARLINK-2745,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-34
48672,STARLINK-2705,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-35
48673,STARLINK-2711,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-36
48674,STARLINK-2712,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-37
48675,STARLINK-2737,2021-05-26,2025-02-01,248.0,LLEO/I,Starlink V1.0-L28-38
48676,STARLINK-2746,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-39
48677,STARLINK-2719,2021-05-26,2024-08-23,248.0,LLEO/I,Starlink V1.0-L28-40
48678,STARLINK-2615,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-41
48679,STARLINK-2648,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-42
48680,STARLINK-2649,2021-05-26,2025-04-18,248.0,LLEO/I,Starlink V1.0-L28-43
48681,STARLINK-2725,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-44
48682,STARLINK-2743,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-45
48683,STARLINK-2756,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-46
48684,STARLINK-2741,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-47
48685,STARLINK-2751,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-48
48686,STARLINK-2629,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-49
48687,STARLINK-2627,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-50
48688,STARLINK-2742,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-51
48689,STARLINK-2617,2021-05-26,2025-01-12,248.0,LLEO/I,Starlink V1.0-L28-52
48690,STARLINK-2740,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-53
48691,STARLINK-2750,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-54
48692,STARLINK-2752,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-55
48693,STARLINK-2618,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-56
48694,STARLINK-2748,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-57
48695,STARLINK-2616,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-58
48696,STARLINK-2753,2021-05-26,None,248.0,LLEO/I,Starlink V1.0-L28-59
48697,STARLINK-2715,2021-05-26,2024-08-11,248.0,LLEO/I,Starlink V1.0-L28-60
48767,ONEWEB-0211,2021-05-28,None,140.0,LLEO/P,OneWeb L7-009
48768,ONEWEB-0223,2021-05-28,None,140.0,LLEO/P,OneWeb L7-002
48769,ONEWEB-0230,2021-05-28,None,140.0,LLEO/P,OneWeb L7-036
48770,ONEWEB-0237,2021-05-28,None,140.0,LLEO/P,OneWeb L7-021
48771,ONEWEB-0235,2021-05-28,None,140.0,LLEO/P,OneWeb L7-029
48772,ONEWEB-0242,2021-05-28,None,140.0,LLEO/P,OneWeb L7-007
48773,ONEWEB-0241,2021-05-28,None,140.0,LLEO/P,OneWeb L7-015
48774,ONEWEB-0243,2021-05-28,None,140.0,LLEO/P,OneWeb L7-023
48775,ONEWEB-0222,2021-05-28,None,140.0,LLEO/P,OneWeb L7-006
48776,ONEWEB-0244,2021-05-28,None,140.0,LLEO/P,OneWeb L7-014
48777,ONEWEB-0247,2021-05-28,None,140.0,LLEO/P,OneWeb L7-016
48778,ONEWEB-0245,2021-05-28,None,140.0,LLEO/P,OneWeb L7-024
48779,ONEWEB-0229,2021-05-28,None,140.0,LLEO/P,OneWeb L7-010
48780,ONEWEB-0228,2021-05-28,None,140.0,LLEO/P,OneWeb L7-018
48781,ONEWEB-0232,2021-05-28,None,140.0,LLEO/P,OneWeb L7-026
48782,ONEWEB-0231,2021-05-28,None,140.0,LLEO/P,OneWeb L7-012
48783,ONEWEB-0234,2021-05-28,None,140.0,LLEO/P,OneWeb L7-020
48784,ONEWEB-0238,2021-05-28,None,140.0,LLEO/P,OneWeb L7-005
48785,ONEWEB-0240,2021-05-28,None,140.0,LLEO/P,OneWeb L7-013
48786,ONEWEB-0246,2021-05-28,None,140.0,LLEO/P,OneWeb L7-032
48787,ONEWEB-0210,2021-05-28,None,140.0,LLEO/P,OneWeb L7-017
48788,ONEWEB-0214,2021-05-28,None,140.0,LLEO/P,OneWeb L7-033
48789,ONEWEB-0221,2021-05-28,None,140.0,LLEO/P,OneWeb L7-001
48790,ONEWEB-0213,2021-05-28,None,140.0,LLEO/P,OneWeb L7-003
48791,ONEWEB-0212,2021-05-28,None,140.0,LLEO/P,OneWeb L7-004
48792,ONEWEB-0227,2021-05-28,None,140.0,LLEO/P,OneWeb L7-019
48793,ONEWEB-0226,2021-05-28,None,140.0,LLEO/P,OneWeb L7-027
48794,ONEWEB-0224,2021-05-28,None,140.0,LLEO/P,OneWeb L7-035
48795,ONEWEB-0233,2021-05-28,None,140.0,LLEO/P,OneWeb L7-034
48796,ONEWEB-0190,2021-05-28,None,140.0,LLEO/P,OneWeb L7-025
48797,ONEWEB-0236,2021-05-28,None,140.0,LLEO/P,OneWeb L7-030
48798,ONEWEB-0248,2021-05-28,None,140.0,LLEO/P,OneWeb L7-008
48799,ONEWEB-0225,2021-05-28,None,140.0,LLEO/P,OneWeb L7-011
48800,ONEWEB-0215,2021-05-28,None,140.0,LLEO/P,OneWeb L7-028
48801,ONEWEB-0216,2021-05-28,None,140.0,LLEO/P,OneWeb L7-045
48802,ONEWEB-0239,2021-05-28,None,140.0,LLEO/P,OneWeb L7-022
48803,TIANZHOU 2,2021-05-29,2021-05-29,7000.0,LLEO/I,Tianzhou-2
48808,FENGYUN 4B,2021-06-02,None,3000.0,GEO/S,FY-4 02 xing
48831,DRAGON CRS-22,2021-06-03,2021-06-05,9000.0,LLEO/I,Dragon C209
48838,XM-8,2021-06-06,None,2884.0,MEO,SXM-8
48844,ODYSSEY,2021-06-13,2022-12-18,250.0,LLEO/S,Odyssey
48850,RAMSAT,2021-06-03,2022-10-12,2.0,LLEO/I,RamSat
48851,SOAR,2021-06-03,2022-03-14,4.0,LLEO/I,SOAR
48852,SZ-12,2021-06-17,2021-06-17,3240.0,LLEO/I,Shenzhou 12 Fanhui Cang
48859,NAVSTAR 81 (USA 319),2021-06-17,None,2160.0,MEO,GPS SVN 78
48860,YAOGAN-30 AA,2021-06-18,None,500.0,LLEO/I,Chuangxin-5 25 xing
48861,YAOGAN-30 AB,2021-06-18,None,500.0,LLEO/I,Chuangxin-5 26 xing
48863,YAOGAN-30 AC,2021-06-18,None,500.0,LLEO/I,Chuangxin-5 27 xing
48864,TIANQI-14,2021-06-18,None,40.0,LLEO/I,Tianqi-14
48865,COSMOS 2550,2021-06-25,None,6700.0,LLEO/I,Pion-NKS No. 901
48867,BD-28,2021-06-03,2022-09-15,3.0,LLEO/I,BD-28
48868,MIR-SAT 1,2021-06-03,2022-04-18,1.0,LLEO/I,Mir-Sat-1
48869,PROGRESS MS-17,2021-06-29,2021-07-02,4325.0,LLEO/I,Progress 7K-TGM No. 446
48872,STORK-5 (MARTA),2021-06-30,2023-10-22,5.0,LLEO/I,STORK 5
48873,STORK-4,2021-06-30,2023-10-03,5.0,LLEO/I,STORK 4
48874,CNCE3,2021-06-30,2023-10-31,4.0,LLEO/I,STP-27VPA Cubesat 1
48875,CNCE1,2021-06-30,2023-10-31,4.0,LLEO/I,STP-27VPA Cubesat 2
48876,BRIK-II,2021-06-30,None,10.0,LLEO/I,Brik-2
48877,HALO-NET FF,2021-06-30,2023-11-25,4.0,LLEO/I,STP-27VPA Cubesat 4
48878,GUNSMOKE-J 4,2021-06-30,2024-03-30,4.0,LLEO/I,STP-27VPA Cubesat 3
48879,STARLINK-3003,2021-06-30,2024-08-30,248.0,LLEO/S,Starlink TSP2-01
48880,STARLINK-3004,2021-06-30,None,248.0,LLEO/S,Starlink TSP2-02
48881,STARLINK-3005,2021-06-30,None,248.0,LLEO/S,Starlink TSP2-03
48882,SPACEBEENZ-10,2021-06-30,2023-09-15,248.0,LLEO/S,SpaceBEE NZ-10
48883,SPACEBEE-100,2021-06-30,2024-03-14,248.0,LLEO/S,SpaceBEE 100
48884,SPACEBEE-101,2021-06-30,2024-03-28,248.0,LLEO/S,SpaceBEE 101
48885,LEMUR 2 JACKSON,2021-06-30,2024-02-10,248.0,LLEO/S,Lemur FM139
48886,SPACEBEE-102,2021-06-30,2024-03-28,248.0,LLEO/S,SpaceBEE 102
48887,SPACEBEENZ-9,2021-06-30,2023-09-15,248.0,LLEO/S,SpaceBEE NZ-9
48888,SPACEBEE-103,2021-06-30,2024-03-12,248.0,LLEO/S,SpaceBEE 103
48889,SPACEBEENZ-7,2021-06-30,2023-09-12,248.0,LLEO/S,SpaceBEE NZ-7
48890,SPACEBEE-104,2021-06-30,2024-03-09,248.0,LLEO/S,SpaceBEE 104
48891,SPACEBEENZ-8,2021-06-30,2023-09-19,248.0,LLEO/S,SpaceBEE NZ-8
48892,TYVAK-0173,2021-06-30,None,11.0,LLEO/S,Tyvak-0173
48893,SPACEBEE-106,2021-06-30,2024-03-30,11.0,LLEO/S,SpaceBEE 106
48894,SPACEBEE-107,2021-06-30,2024-03-01,11.0,LLEO/S,SpaceBEE 107
48895,SPACEBEE-108,2021-06-30,2024-03-30,11.0,LLEO/S,SpaceBEE 108
48896,SPACEBEE-105,2021-06-30,2024-03-12,11.0,LLEO/S,SpaceBEE 105
48897,SPACEBEE-109,2021-06-30,2024-03-06,11.0,LLEO/S,SpaceBEE 109
48898,CENTAURI-4 (TYVAK-0211),2021-06-30,2024-05-29,10.0,LLEO/S,Tyvak-0211
48899,SPACEBEE-110,2021-06-30,2024-03-06,10.0,LLEO/S,SpaceBEE 110
48900,TUBIN,2021-06-30,None,17.0,LLEO/S,TUBIN
48901,TROPICS PATHFINDER,2021-06-30,2024-07-26,4.0,LLEO/S,TROPICS SV01
48902,LINCS1,2021-06-30,2025-03-13,20.0,LLEO/S,LINCS A
48903,LINCS2,2021-06-30,2025-05-06,20.0,LLEO/S,LINCS B
48904,SPACEBEE-111,2021-06-30,2024-02-17,20.0,LLEO/S,SpaceBEE 111
48905,NUSAT-19 (ROSALIND),2021-06-30,2024-10-30,37.0,LLEO/S,Nusat-19
48906,UMBRA-2001,2021-06-30,2024-04-30,60.0,LLEO/S,Umbra-SAR 2001
48907,MANDRAKE 2 ABLE,2021-06-30,None,23.0,LLEO/S,Mandrake 2A
48908,MANDRAKE 2 BAKER,2021-06-30,None,23.0,LLEO/S,Mandrake 2B
48909,PACE-1,2021-06-30,None,10.0,LLEO/S,PACE-1
48910,GNOMES-2,2021-06-30,2024-05-10,30.0,LLEO/S,GNOMES-2
48911,YAM-2,2021-06-30,None,80.0,LLEO/S,YAM-2
48912,ION SCV-003,2021-06-30,2024-12-08,150.0,LLEO/S,ION-SCV003
48913,CAPELLA-5 (WHITNEY),2021-06-30,2023-02-23,90.0,LLEO/S,Whitney 3
48914,ICEYE-X12,2021-06-30,2025-01-22,80.0,LLEO/S,ICEYE-X12
48915,YAM-3,2021-06-30,None,80.0,LLEO/S,YAM-3
48916,ICEYE-X13,2021-06-30,None,80.0,LLEO/S,ICEYE-X13
48917,ICEYE-X15,2021-06-30,None,80.0,LLEO/S,ICEYE-X15
48918,ICEYE-X11,2021-06-30,None,80.0,LLEO/S,ICEYE-X11
48919,NUSAT-22 (SOFYA),2021-06-30,2023-12-15,37.0,LLEO/S,Nusat-22
48920,NUSAT-21 (ELISA),2021-06-30,2023-10-26,37.0,LLEO/S,Nusat-21
48921,NUSAT-20 (GRACE),2021-06-30,2023-11-11,37.0,LLEO/S,Nusat-20
48922,D2/ATLACOM-1,2021-06-30,2024-09-01,10.0,LLEO/S,D2/AtlaCom-1
