NORAD CAT ID,NAME,PAYLOAD NAME,LAUNCH DATE,REENTRY DATE,MASS (kg),DRY MASS (kg)
48295,Starlink 2535,Starlink V1.0-L24-21,2021 Apr 29,-,260,248
48296,Starlink 2546,Starlink V1.0-L24-22,2021 Apr 29,2025 Jan  8 1221?,260,248
48297,Starlink 2544,Starlink V1.0-L24-23,2021 Apr 29,2024 May 22 1330?,260,248
48298,Starlink 2559,Starlink V1.0-L24-24,2021 Apr 29,-,260,248
48299,Starlink 2557,Starlink V1.0-L24-25,2021 Apr 29,-,260,248
48300,Starlink 2538,Starlink V1.0-L24-26,2021 Apr 29,-,260,248
48301,Starlink 2537,Starlink V1.0-L24-27,2021 Apr 29,-,260,248
48302,Starlink 2556,Starlink V1.0-L24-28,2021 Apr 29,2024 Dec 20 2216,260,248
48303,Starlink 2530,Starlink V1.0-L24-29,2021 Apr 29,-,260,248
48304,Starlink 2524,Starlink V1.0-L24-30,2021 Apr 29,-,260,248
48305,Starlink 2519,Starlink V1.0-L24-31,2021 Apr 29,-,260,248
48306,Starlink 2523,Starlink V1.0-L24-32,2021 Apr 29,-,260,248
48307,Starlink 2528,Starlink V1.0-L24-33,2021 Apr 29,2024 Jul 21 2039,260,248
48308,Starlink 2532,Starlink V1.0-L24-34,2021 Apr 29,2024 May 15 0332,260,248
48309,Starlink 2517,Starlink V1.0-L24-35,2021 Apr 29,-,260,248
48310,Starlink 2536,Starlink V1.0-L24-36,2021 Apr 29,-,260,248
48311,Starlink 2534,Starlink V1.0-L24-37,2021 Apr 29,-,260,248
48312,Starlink 2061,Starlink V1.0-L24-38,2021 Apr 29,-,260,248
48313,Starlink 2541,Starlink V1.0-L24-39,2021 Apr 29,2025 Jan  8 0520,260,248
48314,Starlink 2549,Starlink V1.0-L24-40,2021 Apr 29,-,260,248
48315,Starlink 2506,Starlink V1.0-L24-41,2021 Apr 29,-,260,248
48316,Starlink 2507,Starlink V1.0-L24-42,2021 Apr 29,-,260,248
48317,Starlink 2513,Starlink V1.0-L24-43,2021 Apr 29,-,260,248
48318,Starlink 2509,Starlink V1.0-L24-44,2021 Apr 29,-,260,248
48319,Starlink 2512,Starlink V1.0-L24-45,2021 Apr 29,-,260,248
48320,Starlink 2029,Starlink V1.0-L24-46,2021 Apr 29,-,260,248
48321,Starlink 2457,Starlink V1.0-L24-47,2021 Apr 29,-,260,248
48322,Starlink 2477,Starlink V1.0-L24-48,2021 Apr 29,2025 Jan  8 1520?,260,248
48323,Starlink 2515,Starlink V1.0-L24-49,2021 Apr 29,-,260,248
48324,Starlink 2527,Starlink V1.0-L24-50,2021 Apr 29,2024 May 14 1900?,260,248
48325,Starlink 2495,Starlink V1.0-L24-51,2021 Apr 29,-,260,248
48326,Starlink 2498,Starlink V1.0-L24-52,2021 Apr 29,-,260,248
48327,Starlink 2502,Starlink V1.0-L24-53,2021 Apr 29,-,260,248
48328,Starlink 2504,Starlink V1.0-L24-54,2021 Apr 29,-,260,248
48329,Starlink 2510,Starlink V1.0-L24-55,2021 Apr 29,-,260,248
48330,Starlink 2501,Starlink V1.0-L24-56,2021 Apr 29,-,260,248
48331,Starlink 2514,Starlink V1.0-L24-57,2021 Apr 29,-,260,248
48332,Starlink 2511,Starlink V1.0-L24-58,2021 Apr 29,2025 Jan  8 1530?,260,248
48333,Starlink 2518,Starlink V1.0-L24-59,2021 Apr 29,-,260,248
48334,Starlink 2470,Starlink V1.0-L24-60,2021 Apr 29,-,260,248
48335,Starlink 2441,Starlink V1.0-L24-01,2021 Apr 29,2025 Jan  7 1733?,260,248
48336,Starlink deployment rail,-,2021 Apr 29,2021 Jun  2,100,100
48337,Starlink deployment rail,-,2021 Apr 29,2021 Jun  2,100,100
48338,Starlink deployment rail,-,2021 Apr 29,2021 Jun  2,100,100
48339,Starlink deployment rail,-,2021 Apr 29,2021 May 24,100,100
48353,Starlink 2613,Starlink V1.0-L25-01,2021 May  4,-,260,248
48354,Starlink 2674,Starlink V1.0-L25-02,2021 May  4,-,260,248
48355,Starlink 2635,Starlink V1.0-L25-03,2021 May  4,-,260,248
48356,Starlink 2637,Starlink V1.0-L25-04,2021 May  4,-,260,248
48357,Starlink 2636,Starlink V1.0-L25-05,2021 May  4,-,260,248
48358,Starlink 2624,Starlink V1.0-L25-06,2021 May  4,-,260,248
48359,Starlink 2628,Starlink V1.0-L25-07,2021 May  4,-,260,248
48360,Starlink 2622,Starlink V1.0-L25-08,2021 May  4,-,260,248
48361,Starlink 2591,Starlink V1.0-L25-09,2021 May  4,-,260,248
48362,Starlink 2578,Starlink V1.0-L25-10,2021 May  4,-,260,248
48363,Starlink 2626,Starlink V1.0-L25-11,2021 May  4,-,260,248
48364,Starlink 2611,Starlink V1.0-L25-12,2021 May  4,-,260,248
48365,Starlink 2608,Starlink V1.0-L25-13,2021 May  4,-,260,248
48366,Starlink 2631,Starlink V1.0-L25-14,2021 May  4,-,260,248
48367,Starlink 2643,Starlink V1.0-L25-15,2021 May  4,-,260,248
48368,Starlink 2623,Starlink V1.0-L25-16,2021 May  4,-,260,248
48369,Starlink 2641,Starlink V1.0-L25-17,2021 May  4,2025 Apr  7 1000?,260,248
48370,Starlink 2621,Starlink V1.0-L25-18,2021 May  4,-,260,248
48371,Starlink 2589,Starlink V1.0-L25-19,2021 May  4,-,260,248
48372,Starlink 2572,Starlink V1.0-L25-20,2021 May  4,2024 Aug 29 0722,260,248
48373,Starlink 2609,Starlink V1.0-L25-21,2021 May  4,-,260,248
48374,Starlink 2604,Starlink V1.0-L25-22,2021 May  4,-,260,248
48375,Starlink 2603,Starlink V1.0-L25-23,2021 May  4,-,260,248
48376,Starlink 2610,Starlink V1.0-L25-24,2021 May  4,-,260,248
48377,Starlink 2499,Starlink V1.0-L25-25,2021 May  4,-,260,248
48378,Starlink 2526,Starlink V1.0-L25-26,2021 May  4,-,260,248
48379,Starlink 2612,Starlink V1.0-L25-27,2021 May  4,-,260,248
48380,Starlink 2614,Starlink V1.0-L25-28,2021 May  4,-,260,248
48381,Starlink 2630,Starlink V1.0-L25-29,2021 May  4,-,260,248
48382,Starlink 2585,Starlink V1.0-L25-30,2021 May  4,-,260,248
48383,Starlink 2599,Starlink V1.0-L25-31,2021 May  4,2024 Aug  7 0907,260,248
48384,Starlink 2601,Starlink V1.0-L25-32,2021 May  4,2024 May 12 0742,260,248
48385,Starlink 2598,Starlink V1.0-L25-33,2021 May  4,-,260,248
48386,Starlink 2606,Starlink V1.0-L25-34,2021 May  4,-,260,248
48387,Starlink 2600,Starlink V1.0-L25-35,2021 May  4,2024 Dec  7 1331,260,248
48388,Starlink 2594,Starlink V1.0-L25-36,2021 May  4,-,260,248
48389,Starlink 1904,Starlink V1.0-L25-37,2021 May  4,2024 Aug 29 0858,260,248
48390,Starlink 2586,Starlink V1.0-L25-38,2021 May  4,-,260,248
48391,Starlink 2607,Starlink V1.0-L25-39,2021 May  4,-,260,248
48392,Starlink 2605,Starlink V1.0-L25-40,2021 May  4,-,260,248
48393,Starlink 2602,Starlink V1.0-L25-41,2021 May  4,2025 Feb  3 0621,260,248
48394,Starlink 2573,Starlink V1.0-L25-42,2021 May  4,2025 Jan  8 0141,260,248
48395,Starlink 2574,Starlink V1.0-L25-43,2021 May  4,-,260,248
48396,Starlink 2575,Starlink V1.0-L25-44,2021 May  4,-,260,248
48397,Starlink 2590,Starlink V1.0-L25-45,2021 May  4,-,260,248
48398,Starlink 2588,Starlink V1.0-L25-46,2021 May  4,-,260,248
48399,Starlink 2587,Starlink V1.0-L25-47,2021 May  4,-,260,248
48400,Starlink 2576,Starlink V1.0-L25-48,2021 May  4,-,260,248
48401,Starlink 2571,Starlink V1.0-L25-49,2021 May  4,-,260,248
48402,Starlink 2560,Starlink V1.0-L25-50,2021 May  4,2024 Aug 30 0434,260,248
48403,Starlink 2561,Starlink V1.0-L25-51,2021 May  4,2025 Mar 24,260,248
48404,Starlink 2593,Starlink V1.0-L25-52,2021 May  4,-,260,248
48405,Starlink 2570,Starlink V1.0-L25-53,2021 May  4,-,260,248
48406,Starlink 2568,Starlink V1.0-L25-54,2021 May  4,-,260,248
48407,Starlink 2595,Starlink V1.0-L25-55,2021 May  4,-,260,248
48408,Starlink 2592,Starlink V1.0-L25-56,2021 May  4,-,260,248
48409,Starlink 2596,Starlink V1.0-L25-57,2021 May  4,2024 Aug 25 2248,260,248
48410,Starlink 2563,Starlink V1.0-L25-58,2021 May  4,-,260,248
48411,Starlink 2505,Starlink V1.0-L25-59,2021 May  4,-,260,248
48412,Starlink 2581,Starlink V1.0-L25-60,2021 May  4,-,260,248
48413,Starlink deployment rail,-,2021 May  4,2021 Jun  6,100,100
48414,Starlink deployment rail,-,2021 May  4,2021 Jun  6,100,100
48415,Starlink deployment rail,-,2021 May  4,2021 Jun  4,100,100
48416,Starlink deployment rail,-,2021 May  4,2021 Jun  2,100,100
48428,Starlink 2461,Starlink V1.0-L27-01,2021 May  9,-,260,248
48429,Starlink 2749,Starlink V1.0-L27-02,2021 May  9,2025 Jan 10 0701,260,248
48430,Starlink 2729,Starlink V1.0-L27-03,2021 May  9,2024 May 15 0800?,260,248
48431,Starlink 2700,Starlink V1.0-L27-04,2021 May  9,-,260,248
48432,Starlink 2680,Starlink V1.0-L27-05,2021 May  9,-,260,248
48433,Starlink 2699,Starlink V1.0-L27-06,2021 May  9,-,260,248
48434,Starlink 2692,Starlink V1.0-L27-07,2021 May  9,-,260,248
48435,Starlink 2633,Starlink V1.0-L27-08,2021 May  9,-,260,248
48436,Starlink 2639,Starlink V1.0-L27-09,2021 May  9,-,260,248
48437,Starlink 2642,Starlink V1.0-L27-10,2021 May  9,-,260,248
48438,Starlink 2640,Starlink V1.0-L27-11,2021 May  9,-,260,248
48439,Starlink 2583,Starlink V1.0-L27-12,2021 May  9,-,260,248
48440,Starlink 2682,Starlink V1.0-L27-13,2021 May  9,-,260,248
48441,Starlink 2702,Starlink V1.0-L27-14,2021 May  9,-,260,248
48442,Starlink 2644,Starlink V1.0-L27-15,2021 May  9,-,260,248
48443,Starlink 2663,Starlink V1.0-L27-16,2021 May  9,-,260,248
48444,Starlink 2645,Starlink V1.0-L27-17,2021 May  9,-,260,248
48445,Starlink 2634,Starlink V1.0-L27-18,2021 May  9,-,260,248
48446,Starlink 2247,Starlink V1.0-L27-19,2021 May  9,2024 Sep 14 0706,260,248
48447,Starlink 2269,Starlink V1.0-L27-20,2021 May  9,2024 May 16 1600?,260,248
48448,Starlink 2632,Starlink V1.0-L27-21,2021 May  9,2024 Aug 13,260,248
48449,Starlink 2655,Starlink V1.0-L27-22,2021 May  9,-,260,248
48450,Starlink 2660,Starlink V1.0-L27-23,2021 May  9,-,260,248
48451,Starlink 2652,Starlink V1.0-L27-24,2021 May  9,2024 Aug 17 0715?,260,248
48452,Starlink 2703,Starlink V1.0-L27-25,2021 May  9,-,260,248
48453,Starlink 2620,Starlink V1.0-L27-26,2021 May  9,-,260,248
48454,Starlink 2654,Starlink V1.0-L27-27,2021 May  9,-,260,248
48455,Starlink 2497,Starlink V1.0-L27-28,2021 May  9,-,260,248
48456,Starlink 2508,Starlink V1.0-L27-29,2021 May  9,2024 Aug 13,260,248
48457,Starlink 2529,Starlink V1.0-L27-30,2021 May  9,2021 Jul 28 0351,260,248
48458,Starlink 2698,Starlink V1.0-L27-31,2021 May  9,-,260,248
48459,Starlink 2579,Starlink V1.0-L27-32,2021 May  9,-,260,248
48460,Starlink 2582,Starlink V1.0-L27-33,2021 May  9,-,260,248
48461,Starlink 2693,Starlink V1.0-L27-34,2021 May  9,2025 Mar 27 1755,260,248
48462,Starlink 2683,Starlink V1.0-L27-35,2021 May  9,-,260,248
48463,Starlink 2689,Starlink V1.0-L27-36,2021 May  9,2025 Jan 10 0709,260,248
48464,Starlink 2686,Starlink V1.0-L27-37,2021 May  9,-,260,248
48465,Starlink 2681,Starlink V1.0-L27-38,2021 May  9,-,260,248
48466,Starlink 2687,Starlink V1.0-L27-39,2021 May  9,-,260,248
48467,Starlink 2659,Starlink V1.0-L27-40,2021 May  9,-,260,248
48468,Starlink 2685,Starlink V1.0-L27-41,2021 May  9,-,260,248
48469,Starlink 2661,Starlink V1.0-L27-42,2021 May  9,-,260,248
48470,Starlink 2675,Starlink V1.0-L27-43,2021 May  9,-,260,248
48471,Starlink 2684,Starlink V1.0-L27-44,2021 May  9,-,260,248
48472,Starlink 2722,Starlink V1.0-L27-45,2021 May  9,-,260,248
48473,Starlink 2658,Starlink V1.0-L27-46,2021 May  9,-,260,248
48474,Starlink 2697,Starlink V1.0-L27-47,2021 May  9,-,260,248
48475,Starlink 2619,Starlink V1.0-L27-48,2021 May  9,-,260,248
48476,Starlink 2723,Starlink V1.0-L27-49,2021 May  9,2024 Dec 25 1515?,260,248
48477,Starlink 2638,Starlink V1.0-L27-50,2021 May  9,2021 Jun  2 2244,260,248
48478,Starlink 2728,Starlink V1.0-L27-51,2021 May  9,-,260,248
48479,Starlink 2755,Starlink V1.0-L27-52,2021 May  9,-,260,248
48480,Starlink 2690,Starlink V1.0-L27-53,2021 May  9,2024 Aug 16 2000?,260,248
48481,Starlink 2706,Starlink V1.0-L27-54,2021 May  9,-,260,248
48482,Starlink 2525,Starlink V1.0-L27-55,2021 May  9,-,260,248
48483,Starlink 2531,Starlink V1.0-L27-56,2021 May  9,-,260,248
48484,Starlink 2696,Starlink V1.0-L27-57,2021 May  9,-,260,248
48485,Starlink 2500,Starlink V1.0-L27-58,2021 May  9,-,260,248
48486,Starlink 2496,Starlink V1.0-L27-59,2021 May  9,2024 Aug  1 2151,260,248
48487,Starlink 2494,Starlink V1.0-L27-60,2021 May  9,-,260,248
48488,Starlink deployment rail,-,2021 May  9,2021 Jun 10,100,100
48489,Starlink deployment rail,-,2021 May  9,2021 Jun 10,100,100
48490,Starlink deployment rail,-,2021 May  9,2021 Jun  9,100,100
48491,Starlink deployment rail,-,2021 May  9,2021 Jun  5,100,100
48553,Starlink 2063,Starlink V1.0-L26-01,2021 May 15,-,260,248
48554,Starlink 2139,Starlink V1.0-L26-02,2021 May 15,-,260,248
48555,Starlink 2145,Starlink V1.0-L26-03,2021 May 15,-,260,248
48556,Starlink 2151,Starlink V1.0-L26-04,2021 May 15,-,260,248
48557,Starlink 2155,Starlink V1.0-L26-05,2021 May 15,-,260,248
48558,Starlink 2166,Starlink V1.0-L26-06,2021 May 15,-,260,248
48559,Starlink 2167,Starlink V1.0-L26-07,2021 May 15,2024 May 24 0518,260,248
48560,Starlink 2173,Starlink V1.0-L26-08,2021 May 15,2022 Feb  4 0240?,260,248
48561,Starlink 2186,Starlink V1.0-L26-09,2021 May 15,2024 Jun 26 0349,260,248
48562,Starlink 2187,Starlink V1.0-L26-10,2021 May 15,-,260,248
48563,Starlink 2188,Starlink V1.0-L26-11,2021 May 15,-,260,248
48564,Starlink 2190,Starlink V1.0-L26-12,2021 May 15,-,260,248
48565,Starlink 2191,Starlink V1.0-L26-13,2021 May 15,-,260,248
48566,Starlink 2214,Starlink V1.0-L26-14,2021 May 15,-,260,248
48567,Starlink 2215,Starlink V1.0-L26-15,2021 May 15,2024 May 22 1514,260,248
48568,Starlink 2217,Starlink V1.0-L26-16,2021 May 15,-,260,248
48569,Starlink 2219,Starlink V1.0-L26-17,2021 May 15,-,260,248
48570,Starlink 2220,Starlink V1.0-L26-18,2021 May 15,-,260,248
48571,Starlink 2221,Starlink V1.0-L26-19,2021 May 15,-,260,248
48572,Starlink 2222,Starlink V1.0-L26-20,2021 May 15,-,260,248
48573,Starlink 2224,Starlink V1.0-L26-21,2021 May 15,-,260,248
48574,Starlink 2225,Starlink V1.0-L26-22,2021 May 15,-,260,248
48575,Starlink 2227,Starlink V1.0-L26-23,2021 May 15,-,260,248
48576,Starlink 2228,Starlink V1.0-L26-24,2021 May 15,-,260,248
48577,Starlink 2231,Starlink V1.0-L26-25,2021 May 15,-,260,248
48578,Starlink 2232,Starlink V1.0-L26-26,2021 May 15,-,260,248
48579,Starlink 2233,Starlink V1.0-L26-27,2021 May 15,2024 May 15 0358,260,248
48580,Starlink 2234,Starlink V1.0-L26-28,2021 May 15,-,260,248
48581,Starlink 2235,Starlink V1.0-L26-29,2021 May 15,-,260,248
48582,Starlink 2236,Starlink V1.0-L26-30,2021 May 15,-,260,248
48583,Starlink 2237,Starlink V1.0-L26-31,2021 May 15,-,260,248
48584,Starlink 2238,Starlink V1.0-L26-32,2021 May 15,-,260,248
48585,Starlink 2240,Starlink V1.0-L26-33,2021 May 15,2025 Jan  1 1927,260,248
48586,Starlink 2241,Starlink V1.0-L26-34,2021 May 15,-,260,248
48587,Starlink 2242,Starlink V1.0-L26-35,2021 May 15,2025 Jan  7 0055,260,248
48588,Starlink 2244,Starlink V1.0-L26-36,2021 May 15,2025 Jan  5 0721?,260,248
48589,Starlink 2245,Starlink V1.0-L26-37,2021 May 15,-,260,248
48590,Starlink 2246,Starlink V1.0-L26-38,2021 May 15,2022 Apr 23 0700?,260,248
48591,Starlink 2248,Starlink V1.0-L26-39,2021 May 15,2024 May 22 1500?,260,248
48592,Starlink 2249,Starlink V1.0-L26-40,2021 May 15,-,260,248
48593,Starlink 2250,Starlink V1.0-L26-41,2021 May 15,-,260,248
48594,Starlink 2251,Starlink V1.0-L26-42,2021 May 15,-,260,248
48595,Starlink 2252,Starlink V1.0-L26-43,2021 May 15,-,260,248
48596,Starlink 2253,Starlink V1.0-L26-44,2021 May 15,-,260,248
48597,Starlink 2255,Starlink V1.0-L26-45,2021 May 15,-,260,248
48598,Starlink 2256,Starlink V1.0-L26-46,2021 May 15,2024 May  4 1347,260,248
48599,Starlink 2274,Starlink V1.0-L26-47,2021 May 15,2024 May 14 1341,260,248
48600,Starlink 2275,Starlink V1.0-L26-48,2021 May 15,2025 May 27 1129,260,248
48601,Starlink 2276,Starlink V1.0-L26-49,2021 May 15,2021 Aug 25 0507,260,248
48602,Starlink 2713,Starlink V1.0-L26-50,2021 May 15,-,260,248
48603,Starlink 2714,Starlink V1.0-L26-51,2021 May 15,-,260,248
48604,Starlink 2757,Starlink V1.0-L26-52,2021 May 15,-,260,248
48607,Starlink deployment rail,-,2021 May 15,-,100,100
48608,Starlink deployment rail,-,2021 May 15,-,100,100
48609,Starlink deployment rail,-,2021 May 15,-,100,100
48610,Starlink deployment rail,-,2021 May 15,-,100,100
48638,Starlink 2758,Starlink V1.0-L28-01,2021 May 26,2024 May 25 0951?,260,248
48639,Starlink 2739,Starlink V1.0-L28-02,2021 May 26,-,260,248
48640,Starlink 2736,Starlink V1.0-L28-03,2021 May 26,-,260,248
48641,Starlink 2754,Starlink V1.0-L28-04,2021 May 26,-,260,248
48642,Starlink 2646,Starlink V1.0-L28-05,2021 May 26,-,260,248
48643,Starlink 2704,Starlink V1.0-L28-06,2021 May 26,-,260,248
48644,Starlink 2695,Starlink V1.0-L28-07,2021 May 26,-,260,248
48645,Starlink 2733,Starlink V1.0-L28-08,2021 May 26,2025 Mar 29 0642,260,248
48646,Starlink 2732,Starlink V1.0-L28-09,2021 May 26,-,260,248
48647,Starlink 2691,Starlink V1.0-L28-10,2021 May 26,2025 Jan 28 1130?,260,248
48648,Starlink 2521,Starlink V1.0-L28-11,2021 May 26,-,260,248
48649,Starlink 2673,Starlink V1.0-L28-12,2021 May 26,-,260,248
48650,Starlink 2672,Starlink V1.0-L28-13,2021 May 26,-,260,248
48651,Starlink 2731,Starlink V1.0-L28-14,2021 May 26,-,260,248
48652,Starlink 2727,Starlink V1.0-L28-15,2021 May 26,-,260,248
48653,Starlink 2720,Starlink V1.0-L28-16,2021 May 26,-,260,248
48654,Starlink 2651,Starlink V1.0-L28-17,2021 May 26,-,260,248
48655,Starlink 2657,Starlink V1.0-L28-18,2021 May 26,-,260,248
48656,Starlink 2701,Starlink V1.0-L28-19,2021 May 26,-,260,248
48657,Starlink 2734,Starlink V1.0-L28-20,2021 May 26,-,260,248
48658,Starlink 2647,Starlink V1.0-L28-21,2021 May 26,-,260,248
48659,Starlink 2717,Starlink V1.0-L28-22,2021 May 26,-,260,248
48660,Starlink 2688,Starlink V1.0-L28-23,2021 May 26,2025 Jan  7 1940,260,248
48661,Starlink 2708,Starlink V1.0-L28-24,2021 May 26,2024 Jul 21 1800?,260,248
48662,Starlink 2726,Starlink V1.0-L28-25,2021 May 26,-,260,248
48663,Starlink 2667,Starlink V1.0-L28-26,2021 May 26,-,260,248
48664,Starlink 2709,Starlink V1.0-L28-27,2021 May 26,2025 Mar 27 1500?,260,248
48665,Starlink 2653,Starlink V1.0-L28-28,2021 May 26,2024 May 22 1800?,260,248
48666,Starlink 2666,Starlink V1.0-L28-29,2021 May 26,-,260,248
48667,Starlink 2735,Starlink V1.0-L28-30,2021 May 26,-,260,248
48668,Starlink 2738,Starlink V1.0-L28-31,2021 May 26,-,260,248
48669,Starlink 2707,Starlink V1.0-L28-32,2021 May 26,-,260,248
48670,Starlink 2763,Starlink V1.0-L28-33,2021 May 26,-,260,248
48671,Starlink 2745,Starlink V1.0-L28-34,2021 May 26,-,260,248
48672,Starlink 2705,Starlink V1.0-L28-35,2021 May 26,-,260,248
48673,Starlink 2711,Starlink V1.0-L28-36,2021 May 26,-,260,248
48674,Starlink 2712,Starlink V1.0-L28-37,2021 May 26,-,260,248
48675,Starlink 2737,Starlink V1.0-L28-38,2021 May 26,2025 Feb  1 0500?,260,248
48676,Starlink 2746,Starlink V1.0-L28-39,2021 May 26,-,260,248
48677,Starlink 2719,Starlink V1.0-L28-40,2021 May 26,2024 Aug 23,260,248
48678,Starlink 2615,Starlink V1.0-L28-41,2021 May 26,-,260,248
48679,Starlink 2648,Starlink V1.0-L28-42,2021 May 26,-,260,248
48680,Starlink 2649,Starlink V1.0-L28-43,2021 May 26,2025 Apr 18 0121,260,248
48681,Starlink 2725,Starlink V1.0-L28-44,2021 May 26,-,260,248
48682,Starlink 2743,Starlink V1.0-L28-45,2021 May 26,-,260,248
48683,Starlink 2756,Starlink V1.0-L28-46,2021 May 26,-,260,248
48684,Starlink 2741,Starlink V1.0-L28-47,2021 May 26,-,260,248
48685,Starlink 2751,Starlink V1.0-L28-48,2021 May 26,-,260,248
48686,Starlink 2629,Starlink V1.0-L28-49,2021 May 26,-,260,248
48687,Starlink 2627,Starlink V1.0-L28-50,2021 May 26,-,260,248
48688,Starlink 2742,Starlink V1.0-L28-51,2021 May 26,-,260,248
48689,Starlink 2617,Starlink V1.0-L28-52,2021 May 26,2025 Jan 12 0411,260,248
48690,Starlink 2740,Starlink V1.0-L28-53,2021 May 26,-,260,248
48691,Starlink 2750,Starlink V1.0-L28-54,2021 May 26,-,260,248
48692,Starlink 2752,Starlink V1.0-L28-55,2021 May 26,-,260,248
48693,Starlink 2618,Starlink V1.0-L28-56,2021 May 26,-,260,248
48694,Starlink 2748,Starlink V1.0-L28-57,2021 May 26,-,260,248
48695,Starlink 2616,Starlink V1.0-L28-58,2021 May 26,-,260,248
48696,Starlink 2753,Starlink V1.0-L28-59,2021 May 26,-,260,248
48697,Starlink 2715,Starlink V1.0-L28-60,2021 May 26,2024 Aug 11 0338,260,248
48698,Starlink deployment rail,-,2021 May 26,2021 Jun 29,100,100
48699,Starlink deployment rail,-,2021 May 26,2021 Jun 29,100,100
48700,Starlink deployment rail,-,2021 May 26,2021 Jun 30,100,100
48701,Starlink deployment rail,-,2021 May 26,2021 Jun 23,100,100
48837,Starlink rideshare adapter,-,2021 May 15,-,50,50
48879,Starlink 3003,Starlink TSP2-01,2021 Jun 30,2024 Aug 30 0224,260,248
48880,Starlink 3004,Starlink TSP2-02,2021 Jun 30,-,260,248
48881,Starlink 3005,Starlink TSP2-03,2021 Jun 30,-,260,248
49131,Starlink 3096,Starlink Group 2-1-01,2021 Sep 14,-,297,275
49132,Starlink 3090,Starlink Group 2-1-02,2021 Sep 14,-,297,275
49133,Starlink 3077,Starlink Group 2-1-03,2021 Sep 14,-,297,275
49134,Starlink 3078,Starlink Group 2-1-04,2021 Sep 14,-,297,275
49135,Starlink 3073,Starlink Group 2-1-05,2021 Sep 14,-,297,275
49136,Starlink 3084,Starlink Group 2-1-06,2021 Sep 14,-,297,275
49137,Starlink 3055,Starlink Group 2-1-07,2021 Sep 14,-,297,275
49138,Starlink 3058,Starlink Group 2-1-08,2021 Sep 14,-,297,275
49139,Starlink 3057,Starlink Group 2-1-09,2021 Sep 14,-,297,275
49140,Starlink 3118,Starlink Group 2-1-10,2021 Sep 14,2024 Oct  7 1935,297,275
49141,Starlink 3093,Starlink Group 2-1-11,2021 Sep 14,-,297,275
49142,Starlink 3042,Starlink Group 2-1-12,2021 Sep 14,2025 May 21 0512?,297,275
49143,Starlink 3109,Starlink Group 2-1-13,2021 Sep 14,-,297,275
49144,Starlink 3100,Starlink Group 2-1-14,2021 Sep 14,-,297,275
49145,Starlink 3119,Starlink Group 2-1-15,2021 Sep 14,-,297,275
49146,Starlink 3116,Starlink Group 2-1-16,2021 Sep 14,-,297,275
49147,Starlink 3071,Starlink Group 2-1-17,2021 Sep 14,-,297,275
49148,Starlink 3048,Starlink Group 2-1-18,2021 Sep 14,-,297,275
49149,Starlink 3053,Starlink Group 2-1-19,2021 Sep 14,2025 Apr 10 2120,297,275
49150,Starlink 3104,Starlink Group 2-1-20,2021 Sep 14,2025 Apr 19 0836,297,275
49151,Starlink 3102,Starlink Group 2-1-21,2021 Sep 14,-,297,275
49152,Starlink 3081,Starlink Group 2-1-22,2021 Sep 14,2025 Apr 15 0840?,297,275
49153,Starlink 3072,Starlink Group 2-1-23,2021 Sep 14,-,297,275
49154,Starlink 3068,Starlink Group 2-1-24,2021 Sep 14,-,297,275
49155,Starlink 3060,Starlink Group 2-1-25,2021 Sep 14,-,297,275
49156,Starlink 3085,Starlink Group 2-1-26,2021 Sep 14,-,297,275
49157,Starlink 3051,Starlink Group 2-1-27,2021 Sep 14,-,297,275
49158,Starlink 3083,Starlink Group 2-1-28,2021 Sep 14,-,297,275
49159,Starlink 3056,Starlink Group 2-1-29,2021 Sep 14,-,297,275
49160,Starlink 3095,Starlink Group 2-1-30,2021 Sep 14,-,297,275
49161,Starlink 3080,Starlink Group 2-1-31,2021 Sep 14,-,297,275
49162,Starlink 3082,Starlink Group 2-1-32,2021 Sep 14,2024 Nov  7 0737,297,275
49163,Starlink 3088,Starlink Group 2-1-33,2021 Sep 14,-,297,275
49164,Starlink 3106,Starlink Group 2-1-34,2021 Sep 14,-,297,275
49165,Starlink 3052,Starlink Group 2-1-35,2021 Sep 14,-,297,275
49166,Starlink 3089,Starlink Group 2-1-36,2021 Sep 14,-,297,275
49167,Starlink 3054,Starlink Group 2-1-37,2021 Sep 14,-,297,275
49168,Starlink 3101,Starlink Group 2-1-38,2021 Sep 14,2025 Apr 13 2353,297,275
49169,Starlink 3046,Starlink Group 2-1-39,2021 Sep 14,-,297,275
49170,Starlink 3074,Starlink Group 2-1-40,2021 Sep 14,2024 Dec 17 1830?,297,275
49171,Starlink 3107,Starlink Group 2-1-41,2021 Sep 14,-,297,275
49172,Starlink 3091,Starlink Group 2-1-42,2021 Sep 14,2025 May 27 0835,297,275
